region_code,region_name,division_code,division_name,state_abbr,state_code,state_name,year,race,povrate15,childpovrate15,obese_pct,highbloodpress_pct,diabetes_pct,foodinsec_15_17,popestimate,npopchg,births,deaths,naturalinc,internationalmig,domesticmig,netmig,residual,rbirth,rdeath,rnaturalinc,rinternationalmig,rdomesticmig,rnetmig,percap_real_inc,employment_10,employment_20,employment_40,employment_50,employment_60,employment_70,employment_80,employment_90,employment_100,employment_200,employment_300,employment_400,employment_500,employment_600,employment_700,employment_800,employment_900,employment_1000,employment_1100,employment_1200,employment_1300,employment_1400,employment_1500,employment_1600,employment_1700,employment_1800,employment_1900,employment_2000,employment_2001,employment_2002,employment_2010,employment_2011,employment_2012
3,South,6,East South Central,MS,28,Mississippi,2017,1,25.22439024390243,35.65243902439023,33.1,38.1,13.3,12.79999999999998,2988510,572,37532,31950,5582,2492,-7490,-4998,-12,12.559969,10.69197,1.8679992,.83394015,-2.5065055,-1.6725653,40794,1589961,1215060,374901,30155,344746,39772,1550189,1277610,14680,12936,8423,82926,150088,39212,173131,63500,15032,56787,52965,57413,12827,101812,25230,159809,19989,136821,94029,272579,25346,27507,219726,65554,154172
3,South,6,East South Central,MS,28,Mississippi,2017,2,25.22439024390243,35.65243902439023,45.7,46,15.9,12.79999999999998,2988510,572,37532,31950,5582,2492,-7490,-4998,-12,12.559969,10.69197,1.8679992,.83394015,-2.5065055,-1.6725653,40794,1589961,1215060,374901,30155,344746,39772,1550189,1277610,14680,12936,8423,82926,150088,39212,173131,63500,15032,56787,52965,57413,12827,101812,25230,159809,19989,136821,94029,272579,25346,27507,219726,65554,154172
3,South,6,East South Central,MS,28,Mississippi,2017,3,25.22439024390243,35.65243902439023,42.9,40.2,,12.79999999999998,2988510,572,37532,31950,5582,2492,-7490,-4998,-12,12.559969,10.69197,1.8679992,.83394015,-2.5065055,-1.6725653,40794,1589961,1215060,374901,30155,344746,39772,1550189,1277610,14680,12936,8423,82926,150088,39212,173131,63500,15032,56787,52965,57413,12827,101812,25230,159809,19989,136821,94029,272579,25346,27507,219726,65554,154172
3,South,6,East South Central,MS,28,Mississippi,2017,4,25.22439024390243,35.65243902439023,,,,12.79999999999998,2988510,572,37532,31950,5582,2492,-7490,-4998,-12,12.559969,10.69197,1.8679992,.83394015,-2.5065055,-1.6725653,40794,1589961,1215060,374901,30155,344746,39772,1550189,1277610,14680,12936,8423,82926,150088,39212,173131,63500,15032,56787,52965,57413,12827,101812,25230,159809,19989,136821,94029,272579,25346,27507,219726,65554,154172
3,South,6,East South Central,MS,28,Mississippi,2017,5,25.22439024390243,35.65243902439023,,,,12.79999999999998,2988510,572,37532,31950,5582,2492,-7490,-4998,-12,12.559969,10.69197,1.8679992,.83394015,-2.5065055,-1.6725653,40794,1589961,1215060,374901,30155,344746,39772,1550189,1277610,14680,12936,8423,82926,150088,39212,173131,63500,15032,56787,52965,57413,12827,101812,25230,159809,19989,136821,94029,272579,25346,27507,219726,65554,154172
3,South,6,East South Central,MS,28,Mississippi,2017,6,25.22439024390243,35.65243902439023,29.6,40.7,14.7,12.79999999999998,2988510,572,37532,31950,5582,2492,-7490,-4998,-12,12.559969,10.69197,1.8679992,.83394015,-2.5065055,-1.6725653,40794,1589961,1215060,374901,30155,344746,39772,1550189,1277610,14680,12936,8423,82926,150088,39212,173131,63500,15032,56787,52965,57413,12827,101812,25230,159809,19989,136821,94029,272579,25346,27507,219726,65554,154172
3,South,6,East South Central,MS,28,Mississippi,2017,7,25.22439024390243,35.65243902439023,,39.7,,12.79999999999998,2988510,572,37532,31950,5582,2492,-7490,-4998,-12,12.559969,10.69197,1.8679992,.83394015,-2.5065055,-1.6725653,40794,1589961,1215060,374901,30155,344746,39772,1550189,1277610,14680,12936,8423,82926,150088,39212,173131,63500,15032,56787,52965,57413,12827,101812,25230,159809,19989,136821,94029,272579,25346,27507,219726,65554,154172
2,Midwest,4,West North Central,MO,29,Missouri,2017,1,17.28260869565217,25.23826086956523,32,32.2,10.2,17.20000000000003,6106670,19535,73765,61348,12417,8109,-898,7211,-93,12.098766,10.062159,2.036608,1.3300196,-.14728791,1.1827317,47978,3735898,2951183,784715,87225,697490,94433,3641465,3168972,13623,8810,12214,194394,280357,130806,385959,135680,57406,194539,159890,225153,68825,206502,85008,450316,74134,280066,205290,472493,58400,35608,378485,104922,273563
2,Midwest,4,West North Central,MO,29,Missouri,2017,2,17.28260869565217,25.23826086956523,40.7,38.5,13.3,17.20000000000003,6106670,19535,73765,61348,12417,8109,-898,7211,-93,12.098766,10.062159,2.036608,1.3300196,-.14728791,1.1827317,47978,3735898,2951183,784715,87225,697490,94433,3641465,3168972,13623,8810,12214,194394,280357,130806,385959,135680,57406,194539,159890,225153,68825,206502,85008,450316,74134,280066,205290,472493,58400,35608,378485,104922,273563
2,Midwest,4,West North Central,MO,29,Missouri,2017,3,17.28260869565217,25.23826086956523,28.1,43.9,,17.20000000000003,6106670,19535,73765,61348,12417,8109,-898,7211,-93,12.098766,10.062159,2.036608,1.3300196,-.14728791,1.1827317,47978,3735898,2951183,784715,87225,697490,94433,3641465,3168972,13623,8810,12214,194394,280357,130806,385959,135680,57406,194539,159890,225153,68825,206502,85008,450316,74134,280066,205290,472493,58400,35608,378485,104922,273563
2,Midwest,4,West North Central,MO,29,Missouri,2017,4,17.28260869565217,25.23826086956523,,,,17.20000000000003,6106670,19535,73765,61348,12417,8109,-898,7211,-93,12.098766,10.062159,2.036608,1.3300196,-.14728791,1.1827317,47978,3735898,2951183,784715,87225,697490,94433,3641465,3168972,13623,8810,12214,194394,280357,130806,385959,135680,57406,194539,159890,225153,68825,206502,85008,450316,74134,280066,205290,472493,58400,35608,378485,104922,273563
2,Midwest,4,West North Central,MO,29,Missouri,2017,5,17.28260869565217,25.23826086956523,,,,17.20000000000003,6106670,19535,73765,61348,12417,8109,-898,7211,-93,12.098766,10.062159,2.036608,1.3300196,-.14728791,1.1827317,47978,3735898,2951183,784715,87225,697490,94433,3641465,3168972,13623,8810,12214,194394,280357,130806,385959,135680,57406,194539,159890,225153,68825,206502,85008,450316,74134,280066,205290,472493,58400,35608,378485,104922,273563
2,Midwest,4,West North Central,MO,29,Missouri,2017,6,17.28260869565217,25.23826086956523,33.5,36.5,,17.20000000000003,6106670,19535,73765,61348,12417,8109,-898,7211,-93,12.098766,10.062159,2.036608,1.3300196,-.14728791,1.1827317,47978,3735898,2951183,784715,87225,697490,94433,3641465,3168972,13623,8810,12214,194394,280357,130806,385959,135680,57406,194539,159890,225153,68825,206502,85008,450316,74134,280066,205290,472493,58400,35608,378485,104922,273563
2,Midwest,4,West North Central,MO,29,Missouri,2017,7,17.28260869565217,25.23826086956523,24,13.3,,17.20000000000003,6106670,19535,73765,61348,12417,8109,-898,7211,-93,12.098766,10.062159,2.036608,1.3300196,-.14728791,1.1827317,47978,3735898,2951183,784715,87225,697490,94433,3641465,3168972,13623,8810,12214,194394,280357,130806,385959,135680,57406,194539,159890,225153,68825,206502,85008,450316,74134,280066,205290,472493,58400,35608,378485,104922,273563
4,West,8,Mountain,MT,30,Montana,2017,1,15.30892857142857,20.88392857142856,24.1,29.4,7.4,11.39999999999999,1052482,11623,12194,10260,1934,949,8699,9648,41,11.650276,9.8025122,1.8477639,.90668458,8.3111162,9.2178011,46827,674336,488849,185487,22985,162502,30459,643877,547764,8021,11925,3010,46926,24642,19189,75524,20270,8484,25327,37609,38404,2589,25285,9011,76924,20649,59030,34945,96113,13210,7822,75081,27124,47957
4,West,8,Mountain,MT,30,Montana,2017,2,15.30892857142857,20.88392857142856,,,,11.39999999999999,1052482,11623,12194,10260,1934,949,8699,9648,41,11.650276,9.8025122,1.8477639,.90668458,8.3111162,9.2178011,46827,674336,488849,185487,22985,162502,30459,643877,547764,8021,11925,3010,46926,24642,19189,75524,20270,8484,25327,37609,38404,2589,25285,9011,76924,20649,59030,34945,96113,13210,7822,75081,27124,47957
4,West,8,Mountain,MT,30,Montana,2017,3,15.30892857142857,20.88392857142856,43.2,33.9,18.9,11.39999999999999,1052482,11623,12194,10260,1934,949,8699,9648,41,11.650276,9.8025122,1.8477639,.90668458,8.3111162,9.2178011,46827,674336,488849,185487,22985,162502,30459,643877,547764,8021,11925,3010,46926,24642,19189,75524,20270,8484,25327,37609,38404,2589,25285,9011,76924,20649,59030,34945,96113,13210,7822,75081,27124,47957
4,West,8,Mountain,MT,30,Montana,2017,4,15.30892857142857,20.88392857142856,,,,11.39999999999999,1052482,11623,12194,10260,1934,949,8699,9648,41,11.650276,9.8025122,1.8477639,.90668458,8.3111162,9.2178011,46827,674336,488849,185487,22985,162502,30459,643877,547764,8021,11925,3010,46926,24642,19189,75524,20270,8484,25327,37609,38404,2589,25285,9011,76924,20649,59030,34945,96113,13210,7822,75081,27124,47957
4,West,8,Mountain,MT,30,Montana,2017,5,15.30892857142857,20.88392857142856,,,,11.39999999999999,1052482,11623,12194,10260,1934,949,8699,9648,41,11.650276,9.8025122,1.8477639,.90668458,8.3111162,9.2178011,46827,674336,488849,185487,22985,162502,30459,643877,547764,8021,11925,3010,46926,24642,19189,75524,20270,8484,25327,37609,38404,2589,25285,9011,76924,20649,59030,34945,96113,13210,7822,75081,27124,47957
4,West,8,Mountain,MT,30,Montana,2017,6,15.30892857142857,20.88392857142856,35.2,28,,11.39999999999999,1052482,11623,12194,10260,1934,949,8699,9648,41,11.650276,9.8025122,1.8477639,.90668458,8.3111162,9.2178011,46827,674336,488849,185487,22985,162502,30459,643877,547764,8021,11925,3010,46926,24642,19189,75524,20270,8484,25327,37609,38404,2589,25285,9011,76924,20649,59030,34945,96113,13210,7822,75081,27124,47957
4,West,8,Mountain,MT,30,Montana,2017,7,15.30892857142857,20.88392857142856,28.8,20.8,,11.39999999999999,1052482,11623,12194,10260,1934,949,8699,9648,41,11.650276,9.8025122,1.8477639,.90668458,8.3111162,9.2178011,46827,674336,488849,185487,22985,162502,30459,643877,547764,8021,11925,3010,46926,24642,19189,75524,20270,8484,25327,37609,38404,2589,25285,9011,76924,20649,59030,34945,96113,13210,7822,75081,27124,47957
2,Midwest,4,West North Central,NE,31,Nebraska,2017,1,11.7236559139785,16.41290322580645,32.2,31.2,10,14.40000000000001,1915947,10331,26226,16881,9345,4642,-3599,1043,-57,13.725274,8.8346052,4.8906689,2.4293725,-1.8835225,.54584998,53370,1317550,1040705,276845,38571,238274,54166,1263384,1087919,11220,3169,1283,75012,101859,43846,136117,63644,20833,83459,49491,64566,22485,65406,24218,144681,25483,83309,67838,175465,16861,12602,146002,34156,111846
2,Midwest,4,West North Central,NE,31,Nebraska,2017,2,11.7236559139785,16.41290322580645,44.6,44.8,14.8,14.40000000000001,1915947,10331,26226,16881,9345,4642,-3599,1043,-57,13.725274,8.8346052,4.8906689,2.4293725,-1.8835225,.54584998,53370,1317550,1040705,276845,38571,238274,54166,1263384,1087919,11220,3169,1283,75012,101859,43846,136117,63644,20833,83459,49491,64566,22485,65406,24218,144681,25483,83309,67838,175465,16861,12602,146002,34156,111846
2,Midwest,4,West North Central,NE,31,Nebraska,2017,3,11.7236559139785,16.41290322580645,33.2,34.8,20.3,14.40000000000001,1915947,10331,26226,16881,9345,4642,-3599,1043,-57,13.725274,8.8346052,4.8906689,2.4293725,-1.8835225,.54584998,53370,1317550,1040705,276845,38571,238274,54166,1263384,1087919,11220,3169,1283,75012,101859,43846,136117,63644,20833,83459,49491,64566,22485,65406,24218,144681,25483,83309,67838,175465,16861,12602,146002,34156,111846
2,Midwest,4,West North Central,NE,31,Nebraska,2017,4,11.7236559139785,16.41290322580645,,,,14.40000000000001,1915947,10331,26226,16881,9345,4642,-3599,1043,-57,13.725274,8.8346052,4.8906689,2.4293725,-1.8835225,.54584998,53370,1317550,1040705,276845,38571,238274,54166,1263384,1087919,11220,3169,1283,75012,101859,43846,136117,63644,20833,83459,49491,64566,22485,65406,24218,144681,25483,83309,67838,175465,16861,12602,146002,34156,111846
2,Midwest,4,West North Central,NE,31,Nebraska,2017,5,11.7236559139785,16.41290322580645,,,,14.40000000000001,1915947,10331,26226,16881,9345,4642,-3599,1043,-57,13.725274,8.8346052,4.8906689,2.4293725,-1.8835225,.54584998,53370,1317550,1040705,276845,38571,238274,54166,1263384,1087919,11220,3169,1283,75012,101859,43846,136117,63644,20833,83459,49491,64566,22485,65406,24218,144681,25483,83309,67838,175465,16861,12602,146002,34156,111846
2,Midwest,4,West North Central,NE,31,Nebraska,2017,6,11.7236559139785,16.41290322580645,41.9,25.8,,14.40000000000001,1915947,10331,26226,16881,9345,4642,-3599,1043,-57,13.725274,8.8346052,4.8906689,2.4293725,-1.8835225,.54584998,53370,1317550,1040705,276845,38571,238274,54166,1263384,1087919,11220,3169,1283,75012,101859,43846,136117,63644,20833,83459,49491,64566,22485,65406,24218,144681,25483,83309,67838,175465,16861,12602,146002,34156,111846
2,Midwest,4,West North Central,NE,31,Nebraska,2017,7,11.7236559139785,16.41290322580645,34.6,20.8,9.300000000000001,14.40000000000001,1915947,10331,26226,16881,9345,4642,-3599,1043,-57,13.725274,8.8346052,4.8906689,2.4293725,-1.8835225,.54584998,53370,1317550,1040705,276845,38571,238274,54166,1263384,1087919,11220,3169,1283,75012,101859,43846,136117,63644,20833,83459,49491,64566,22485,65406,24218,144681,25483,83309,67838,175465,16861,12602,146002,34156,111846
4,West,8,Mountain,NV,32,Nevada,2017,1,13.30588235294118,19.3,25,35.7,10.3,9,2969905,52342,36152,24504,11648,2679,37822,40501,193,12.281001,8.3241215,3.9568791,.91006863,12.848308,13.758376,47083,1779792,1373186,406606,3002,403604,5434,1774358,1597614,1806,19626,4407,101021,54006,41333,178362,100771,20622,85037,103967,98136,30563,127951,17782,141481,55862,329179,85702,176744,19202,18099,139443,36575,102868
4,West,8,Mountain,NV,32,Nevada,2017,2,13.30588235294118,19.3,32.8,39.3,14.8,9,2969905,52342,36152,24504,11648,2679,37822,40501,193,12.281001,8.3241215,3.9568791,.91006863,12.848308,13.758376,47083,1779792,1373186,406606,3002,403604,5434,1774358,1597614,1806,19626,4407,101021,54006,41333,178362,100771,20622,85037,103967,98136,30563,127951,17782,141481,55862,329179,85702,176744,19202,18099,139443,36575,102868
4,West,8,Mountain,NV,32,Nevada,2017,3,13.30588235294118,19.3,50.8,36.7,,9,2969905,52342,36152,24504,11648,2679,37822,40501,193,12.281001,8.3241215,3.9568791,.91006863,12.848308,13.758376,47083,1779792,1373186,406606,3002,403604,5434,1774358,1597614,1806,19626,4407,101021,54006,41333,178362,100771,20622,85037,103967,98136,30563,127951,17782,141481,55862,329179,85702,176744,19202,18099,139443,36575,102868
4,West,8,Mountain,NV,32,Nevada,2017,4,13.30588235294118,19.3,25.2,28.9,,9,2969905,52342,36152,24504,11648,2679,37822,40501,193,12.281001,8.3241215,3.9568791,.91006863,12.848308,13.758376,47083,1779792,1373186,406606,3002,403604,5434,1774358,1597614,1806,19626,4407,101021,54006,41333,178362,100771,20622,85037,103967,98136,30563,127951,17782,141481,55862,329179,85702,176744,19202,18099,139443,36575,102868
4,West,8,Mountain,NV,32,Nevada,2017,5,13.30588235294118,19.3,,,,9,2969905,52342,36152,24504,11648,2679,37822,40501,193,12.281001,8.3241215,3.9568791,.91006863,12.848308,13.758376,47083,1779792,1373186,406606,3002,403604,5434,1774358,1597614,1806,19626,4407,101021,54006,41333,178362,100771,20622,85037,103967,98136,30563,127951,17782,141481,55862,329179,85702,176744,19202,18099,139443,36575,102868
4,West,8,Mountain,NV,32,Nevada,2017,6,13.30588235294118,19.3,37.3,40.4,,9,2969905,52342,36152,24504,11648,2679,37822,40501,193,12.281001,8.3241215,3.9568791,.91006863,12.848308,13.758376,47083,1779792,1373186,406606,3002,403604,5434,1774358,1597614,1806,19626,4407,101021,54006,41333,178362,100771,20622,85037,103967,98136,30563,127951,17782,141481,55862,329179,85702,176744,19202,18099,139443,36575,102868
4,West,8,Mountain,NV,32,Nevada,2017,7,13.30588235294118,19.3,26.4,23.4,8.300000000000001,9,2969905,52342,36152,24504,11648,2679,37822,40501,193,12.281001,8.3241215,3.9568791,.91006863,12.848308,13.758376,47083,1779792,1373186,406606,3002,403604,5434,1774358,1597614,1806,19626,4407,101021,54006,41333,178362,100771,20622,85037,103967,98136,30563,127951,17782,141481,55862,329179,85702,176744,19202,18099,139443,36575,102868
1,Northeast,1,New England,NH,33,New Hampshire,2017,1,9.970000000000001,14.2,28.3,30.7,8.6,13.5,1348787,6480,12251,12352,-101,2490,4126,6616,-35,9.104847,9.1799097,-.075062409,1.8505485,3.066411,4.9169593,52018,882286,682349,199937,3871,196066,5215,877071,783055,2993,1533,2322,53398,74296,30947,113341,19986,15435,42433,40219,63707,9693,47802,31709,101910,23134,64571,43626,94016,7628,4554,81834,25104,56730
1,Northeast,1,New England,NH,33,New Hampshire,2017,2,9.970000000000001,14.2,,,,13.5,1348787,6480,12251,12352,-101,2490,4126,6616,-35,9.104847,9.1799097,-.075062409,1.8505485,3.066411,4.9169593,52018,882286,682349,199937,3871,196066,5215,877071,783055,2993,1533,2322,53398,74296,30947,113341,19986,15435,42433,40219,63707,9693,47802,31709,101910,23134,64571,43626,94016,7628,4554,81834,25104,56730
1,Northeast,1,New England,NH,33,New Hampshire,2017,3,9.970000000000001,14.2,,,,13.5,1348787,6480,12251,12352,-101,2490,4126,6616,-35,9.104847,9.1799097,-.075062409,1.8505485,3.066411,4.9169593,52018,882286,682349,199937,3871,196066,5215,877071,783055,2993,1533,2322,53398,74296,30947,113341,19986,15435,42433,40219,63707,9693,47802,31709,101910,23134,64571,43626,94016,7628,4554,81834,25104,56730
1,Northeast,1,New England,NH,33,New Hampshire,2017,4,9.970000000000001,14.2,,,,13.5,1348787,6480,12251,12352,-101,2490,4126,6616,-35,9.104847,9.1799097,-.075062409,1.8505485,3.066411,4.9169593,52018,882286,682349,199937,3871,196066,5215,877071,783055,2993,1533,2322,53398,74296,30947,113341,19986,15435,42433,40219,63707,9693,47802,31709,101910,23134,64571,43626,94016,7628,4554,81834,25104,56730
1,Northeast,1,New England,NH,33,New Hampshire,2017,5,9.970000000000001,14.2,,,,13.5,1348787,6480,12251,12352,-101,2490,4126,6616,-35,9.104847,9.1799097,-.075062409,1.8505485,3.066411,4.9169593,52018,882286,682349,199937,3871,196066,5215,877071,783055,2993,1533,2322,53398,74296,30947,113341,19986,15435,42433,40219,63707,9693,47802,31709,101910,23134,64571,43626,94016,7628,4554,81834,25104,56730
1,Northeast,1,New England,NH,33,New Hampshire,2017,6,9.970000000000001,14.2,25.9,25.6,,13.5,1348787,6480,12251,12352,-101,2490,4126,6616,-35,9.104847,9.1799097,-.075062409,1.8505485,3.066411,4.9169593,52018,882286,682349,199937,3871,196066,5215,877071,783055,2993,1533,2322,53398,74296,30947,113341,19986,15435,42433,40219,63707,9693,47802,31709,101910,23134,64571,43626,94016,7628,4554,81834,25104,56730
1,Northeast,1,New England,NH,33,New Hampshire,2017,7,9.970000000000001,14.2,35.4,,,13.5,1348787,6480,12251,12352,-101,2490,4126,6616,-35,9.104847,9.1799097,-.075062409,1.8505485,3.066411,4.9169593,52018,882286,682349,199937,3871,196066,5215,877071,783055,2993,1533,2322,53398,74296,30947,113341,19986,15435,42433,40219,63707,9693,47802,31709,101910,23134,64571,43626,94016,7628,4554,81834,25104,56730
1,Northeast,2,Middle Atlantic,NJ,34,New Jersey,2017,1,10.42380952380952,15.00476190476191,26.8,34.2,9.5,9.400000000000002,8885525,14698,101676,74783,26893,44396,-56601,-12205,10,11.452353,8.4232388,3.0291133,5.0005765,-6.3752961,-1.3747193,53701,5448478,4174679,1273799,8806,1264993,19305,5429173,4817582,6839,3823,15493,249296,261120,239386,548676,283932,89816,340475,332226,459362,91827,350750,136814,651851,124719,342331,288846,611591,49420,25149,537022,140088,396934
