division_code,division_name,region_code_,region_name_,state_abbr,state_code,state_name,year,obese_pct_1,obese_pct_2,obese_pct_3,obese_pct_4,obese_pct_5,obese_pct_6,highbloodpress_pct_1,highbloodpress_pct_2,highbloodpress_pct_3,highbloodpress_pct_4,highbloodpress_pct_5,highbloodpress_pct_6,diabetes_pct_1,diabetes_pct_2,diabetes_pct_3,diabetes_pct_4,diabetes_pct_5,diabetes_pct_6,povrate15_1,childpovrate15_1,foodinsec_15_17_1,popestimate_1,npopchg_1,births_1,deaths_1,naturalinc_1,internationalmig_1,domesticmig_1,netmig_1,residual_1,rbirth_1,rdeath_1,rnaturalinc_1,rinternationalmig_1,rdomesticmig_1,rnetmig_1,percap_real_inc_1,povrate15_2,childpovrate15_2,foodinsec_15_17_2,popestimate_2,npopchg_2,births_2,deaths_2,naturalinc_2,internationalmig_2,domesticmig_2,netmig_2,residual_2,rbirth_2,rdeath_2,rnaturalinc_2,rinternationalmig_2,rdomesticmig_2,rnetmig_2,percap_real_inc_2,povrate15_3,childpovrate15_3,foodinsec_15_17_3,popestimate_3,npopchg_3,births_3,deaths_3,naturalinc_3,internationalmig_3,domesticmig_3,netmig_3,residual_3,rbirth_3,rdeath_3,rnaturalinc_3,rinternationalmig_3,rdomesticmig_3,rnetmig_3,percap_real_inc_3,povrate15_4,childpovrate15_4,foodinsec_15_17_4,popestimate_4,npopchg_4,births_4,deaths_4,naturalinc_4,internationalmig_4,domesticmig_4,netmig_4,residual_4,rbirth_4,rdeath_4,rnaturalinc_4,rinternationalmig_4,rdomesticmig_4,rnetmig_4,percap_real_inc_4,povrate15_5,childpovrate15_5,foodinsec_15_17_5,popestimate_5,npopchg_5,births_5,deaths_5,naturalinc_5,internationalmig_5,domesticmig_5,netmig_5,residual_5,rbirth_5,rdeath_5,rnaturalinc_5,rinternationalmig_5,rdomesticmig_5,rnetmig_5,percap_real_inc_5,povrate15_6,childpovrate15_6,foodinsec_15_17_6,popestimate_6,npopchg_6,births_6,deaths_6,naturalinc_6,internationalmig_6,domesticmig_6,netmig_6,residual_6,rbirth_6,rdeath_6,rnaturalinc_6,rinternationalmig_6,rdomesticmig_6,rnetmig_6,percap_real_inc_6
3,East North Central,2,Midwest,WI,55,Wisconsin,2019,20.5,31.7,38.7,39.2,39,33.3,,12.1,18.8,27.2,44.4,59.2,,,3.8,8.199999999999999,14.4,17.6,11.86666666666666,17.1875,14.89999999999999,5822434,15028,63712,50393,13319,3341,-1438,1903,-194,10.956642,8.6661558,2.2904873,.57455647,-.24729489,.3272616,52949,11.86666666666666,17.1875,14.89999999999999,5822434,15028,63712,50393,13319,3341,-1438,1903,-194,10.956642,8.6661558,2.2904873,.57455647,-.24729489,.3272616,52949,11.86666666666666,17.1875,14.89999999999999,5822434,15028,63712,50393,13319,3341,-1438,1903,-194,10.956642,8.6661558,2.2904873,.57455647,-.24729489,.3272616,52949,11.86666666666666,17.1875,14.89999999999999,5822434,15028,63712,50393,13319,3341,-1438,1903,-194,10.956642,8.6661558,2.2904873,.57455647,-.24729489,.3272616,52949,11.86666666666666,17.1875,14.89999999999999,5822434,15028,63712,50393,13319,3341,-1438,1903,-194,10.956642,8.6661558,2.2904873,.57455647,-.24729489,.3272616,52949,11.86666666666666,17.1875,14.89999999999999,5822434,15028,63712,50393,13319,3341,-1438,1903,-194,10.956642,8.6661558,2.2904873,.57455647,-.24729489,.3272616,52949
4,West North Central,2,Midwest,IA,19,Iowa,2017,22.6,37.7,39.1,42.4,43.2,32.5,5.8,12,18.9,31.6,45.7,59,,,3.5,8.4,15.4,21,11.71212121212121,15.80909090909091,13.59999999999999,3141550,10179,38850,30581,8269,5903,-3962,1941,-31,12.386574,9.7501631,2.6364114,1.8820578,-1.2632073,.61885047,50054,11.71212121212121,15.80909090909091,13.59999999999999,3141550,10179,38850,30581,8269,5903,-3962,1941,-31,12.386574,9.7501631,2.6364114,1.8820578,-1.2632073,.61885047,50054,11.71212121212121,15.80909090909091,13.59999999999999,3141550,10179,38850,30581,8269,5903,-3962,1941,-31,12.386574,9.7501631,2.6364114,1.8820578,-1.2632073,.61885047,50054,11.71212121212121,15.80909090909091,13.59999999999999,3141550,10179,38850,30581,8269,5903,-3962,1941,-31,12.386574,9.7501631,2.6364114,1.8820578,-1.2632073,.61885047,50054,11.71212121212121,15.80909090909091,13.59999999999999,3141550,10179,38850,30581,8269,5903,-3962,1941,-31,12.386574,9.7501631,2.6364114,1.8820578,-1.2632073,.61885047,50054,11.71212121212121,15.80909090909091,13.59999999999999,3141550,10179,38850,30581,8269,5903,-3962,1941,-31,12.386574,9.7501631,2.6364114,1.8820578,-1.2632073,.61885047,50054
4,West North Central,2,Midwest,IA,19,Iowa,2018,20.9,34.6,40.6,41.4,39.2,34,,,,,,,,,,,,,11.71212121212121,15.80909090909091,13.59999999999999,3148618,7068,38068,28919,9149,2835,-4899,-2064,-17,12.10397,9.1949854,2.9089844,.90140676,-1.557669,-.65626228,52093,11.71212121212121,15.80909090909091,13.59999999999999,3148618,7068,38068,28919,9149,2835,-4899,-2064,-17,12.10397,9.1949854,2.9089844,.90140676,-1.557669,-.65626228,52093,11.71212121212121,15.80909090909091,13.59999999999999,3148618,7068,38068,28919,9149,2835,-4899,-2064,-17,12.10397,9.1949854,2.9089844,.90140676,-1.557669,-.65626228,52093,11.71212121212121,15.80909090909091,13.59999999999999,3148618,7068,38068,28919,9149,2835,-4899,-2064,-17,12.10397,9.1949854,2.9089844,.90140676,-1.557669,-.65626228,52093,11.71212121212121,15.80909090909091,13.59999999999999,3148618,7068,38068,28919,9149,2835,-4899,-2064,-17,12.10397,9.1949854,2.9089844,.90140676,-1.557669,-.65626228,52093,11.71212121212121,15.80909090909091,13.59999999999999,3148618,7068,38068,28919,9149,2835,-4899,-2064,-17,12.10397,9.1949854,2.9089844,.90140676,-1.557669,-.65626228,52093
4,West North Central,2,Midwest,IA,19,Iowa,2019,17.7,31.7,38.9,41.4,39.1,33.3,8.4,11.6,20.7,30.2,45.9,58,,2.7,4.3,10.2,16.4,20.4,11.71212121212121,15.80909090909091,13.59999999999999,3155070,6452,37672,28809,8863,2663,-5011,-2348,-63,11.952368,9.1403637,2.8120046,.84490222,-1.5898629,-.74496073,53277,11.71212121212121,15.80909090909091,13.59999999999999,3155070,6452,37672,28809,8863,2663,-5011,-2348,-63,11.952368,9.1403637,2.8120046,.84490222,-1.5898629,-.74496073,53277,11.71212121212121,15.80909090909091,13.59999999999999,3155070,6452,37672,28809,8863,2663,-5011,-2348,-63,11.952368,9.1403637,2.8120046,.84490222,-1.5898629,-.74496073,53277,11.71212121212121,15.80909090909091,13.59999999999999,3155070,6452,37672,28809,8863,2663,-5011,-2348,-63,11.952368,9.1403637,2.8120046,.84490222,-1.5898629,-.74496073,53277,11.71212121212121,15.80909090909091,13.59999999999999,3155070,6452,37672,28809,8863,2663,-5011,-2348,-63,11.952368,9.1403637,2.8120046,.84490222,-1.5898629,-.74496073,53277,11.71212121212121,15.80909090909091,13.59999999999999,3155070,6452,37672,28809,8863,2663,-5011,-2348,-63,11.952368,9.1403637,2.8120046,.84490222,-1.5898629,-.74496073,53277
4,West North Central,2,Midwest,KS,20,Kansas,2017,21.9,31.4,35.6,39.2,36.4,29.3,8.300000000000001,13.4,20.8,35.6,47.7,60.6,1,2,5.6,11.2,16.7,22.2,12.69619047619048,17.71809523809523,13.29999999999997,2908718,-2126,37409,27016,10393,2278,-14764,-12486,-33,12.856294,9.2845478,3.5717463,.78287679,-5.0739212,-4.2910447,51405,12.69619047619048,17.71809523809523,13.29999999999997,2908718,-2126,37409,27016,10393,2278,-14764,-12486,-33,12.856294,9.2845478,3.5717463,.78287679,-5.0739212,-4.2910447,51405,12.69619047619048,17.71809523809523,13.29999999999997,2908718,-2126,37409,27016,10393,2278,-14764,-12486,-33,12.856294,9.2845478,3.5717463,.78287679,-5.0739212,-4.2910447,51405,12.69619047619048,17.71809523809523,13.29999999999997,2908718,-2126,37409,27016,10393,2278,-14764,-12486,-33,12.856294,9.2845478,3.5717463,.78287679,-5.0739212,-4.2910447,51405,12.69619047619048,17.71809523809523,13.29999999999997,2908718,-2126,37409,27016,10393,2278,-14764,-12486,-33,12.856294,9.2845478,3.5717463,.78287679,-5.0739212,-4.2910447,51405,12.69619047619048,17.71809523809523,13.29999999999997,2908718,-2126,37409,27016,10393,2278,-14764,-12486,-33,12.856294,9.2845478,3.5717463,.78287679,-5.0739212,-4.2910447,51405
4,West North Central,2,Midwest,KS,20,Kansas,2018,21.8,32.9,39.8,40.7,39.5,31,,,,,,,,,,,,,12.69619047619048,17.71809523809523,13.29999999999997,2911359,2641,35912,25734,10178,4053,-11564,-7511,-26,12.340731,8.8431816,3.4975483,1.392765,-3.9738307,-2.5810654,52855,12.69619047619048,17.71809523809523,13.29999999999997,2911359,2641,35912,25734,10178,4053,-11564,-7511,-26,12.340731,8.8431816,3.4975483,1.392765,-3.9738307,-2.5810654,52855,12.69619047619048,17.71809523809523,13.29999999999997,2911359,2641,35912,25734,10178,4053,-11564,-7511,-26,12.340731,8.8431816,3.4975483,1.392765,-3.9738307,-2.5810654,52855,12.69619047619048,17.71809523809523,13.29999999999997,2911359,2641,35912,25734,10178,4053,-11564,-7511,-26,12.340731,8.8431816,3.4975483,1.392765,-3.9738307,-2.5810654,52855,12.69619047619048,17.71809523809523,13.29999999999997,2911359,2641,35912,25734,10178,4053,-11564,-7511,-26,12.340731,8.8431816,3.4975483,1.392765,-3.9738307,-2.5810654,52855,12.69619047619048,17.71809523809523,13.29999999999997,2911359,2641,35912,25734,10178,4053,-11564,-7511,-26,12.340731,8.8431816,3.4975483,1.392765,-3.9738307,-2.5810654,52855
4,West North Central,2,Midwest,KS,20,Kansas,2019,23.8,34.3,39.8,39.7,40.1,32.9,5.7,16.2,24.1,34.5,48.2,60.1,,1.9,5.7,10.4,17.5,22.7,12.69619047619048,17.71809523809523,13.29999999999997,2913314,1955,35457,25230,10227,4104,-12357,-8253,-19,12.174761,8.663147,3.5116134,1.4091778,-4.2429848,-2.8338072,54728,12.69619047619048,17.71809523809523,13.29999999999997,2913314,1955,35457,25230,10227,4104,-12357,-8253,-19,12.174761,8.663147,3.5116134,1.4091778,-4.2429848,-2.8338072,54728,12.69619047619048,17.71809523809523,13.29999999999997,2913314,1955,35457,25230,10227,4104,-12357,-8253,-19,12.174761,8.663147,3.5116134,1.4091778,-4.2429848,-2.8338072,54728,12.69619047619048,17.71809523809523,13.29999999999997,2913314,1955,35457,25230,10227,4104,-12357,-8253,-19,12.174761,8.663147,3.5116134,1.4091778,-4.2429848,-2.8338072,54728,12.69619047619048,17.71809523809523,13.29999999999997,2913314,1955,35457,25230,10227,4104,-12357,-8253,-19,12.174761,8.663147,3.5116134,1.4091778,-4.2429848,-2.8338072,54728,12.69619047619048,17.71809523809523,13.29999999999997,2913314,1955,35457,25230,10227,4104,-12357,-8253,-19,12.174761,8.663147,3.5116134,1.4091778,-4.2429848,-2.8338072,54728
4,West North Central,2,Midwest,MN,27,Minnesota,2017,15.2,24.1,33.5,32.2,33,28.8,5.4,10.3,15.2,25,38.6,52.9,,1.9,3.2,7.6,11.2,17.3,10.72413793103448,14.6344827586207,9.5,5566230,43486,69570,43970,25600,10604,7531,18135,-249,12.547599,7.9303999,4.6171989,1.9125304,1.3582861,3.2708166,52980,10.72413793103448,14.6344827586207,9.5,5566230,43486,69570,43970,25600,10604,7531,18135,-249,12.547599,7.9303999,4.6171989,1.9125304,1.3582861,3.2708166,52980,10.72413793103448,14.6344827586207,9.5,5566230,43486,69570,43970,25600,10604,7531,18135,-249,12.547599,7.9303999,4.6171989,1.9125304,1.3582861,3.2708166,52980,10.72413793103448,14.6344827586207,9.5,5566230,43486,69570,43970,25600,10604,7531,18135,-249,12.547599,7.9303999,4.6171989,1.9125304,1.3582861,3.2708166,52980,10.72413793103448,14.6344827586207,9.5,5566230,43486,69570,43970,25600,10604,7531,18135,-249,12.547599,7.9303999,4.6171989,1.9125304,1.3582861,3.2708166,52980,10.72413793103448,14.6344827586207,9.5,5566230,43486,69570,43970,25600,10604,7531,18135,-249,12.547599,7.9303999,4.6171989,1.9125304,1.3582861,3.2708166,52980
4,West North Central,2,Midwest,MN,27,Minnesota,2018,19,26.8,32.5,35.7,33.4,30,,,,,,,,,,,,,10.72413793103448,14.6344827586207,9.5,5606249,40019,67861,43494,24367,9256,6566,15822,-170,12.147886,7.7859178,4.3619685,1.6569287,1.1753882,2.8323169,54474,10.72413793103448,14.6344827586207,9.5,5606249,40019,67861,43494,24367,9256,6566,15822,-170,12.147886,7.7859178,4.3619685,1.6569287,1.1753882,2.8323169,54474,10.72413793103448,14.6344827586207,9.5,5606249,40019,67861,43494,24367,9256,6566,15822,-170,12.147886,7.7859178,4.3619685,1.6569287,1.1753882,2.8323169,54474,10.72413793103448,14.6344827586207,9.5,5606249,40019,67861,43494,24367,9256,6566,15822,-170,12.147886,7.7859178,4.3619685,1.6569287,1.1753882,2.8323169,54474,10.72413793103448,14.6344827586207,9.5,5606249,40019,67861,43494,24367,9256,6566,15822,-170,12.147886,7.7859178,4.3619685,1.6569287,1.1753882,2.8323169,54474,10.72413793103448,14.6344827586207,9.5,5606249,40019,67861,43494,24367,9256,6566,15822,-170,12.147886,7.7859178,4.3619685,1.6569287,1.1753882,2.8323169,54474
4,West North Central,2,Midwest,MN,27,Minnesota,2019,19.5,26.8,31.9,34.7,35.6,29.7,5.6,10.9,16.7,29.8,38.9,56,,2.1,4.5,8.199999999999999,12.3,19.7,10.72413793103448,14.6344827586207,9.5,5639632,33383,67642,43200,24442,9113,65,9178,-237,12.029649,7.6828132,4.3468361,1.6206822,.011559788,1.6322421,54860,10.72413793103448,14.6344827586207,9.5,5639632,33383,67642,43200,24442,9113,65,9178,-237,12.029649,7.6828132,4.3468361,1.6206822,.011559788,1.6322421,54860,10.72413793103448,14.6344827586207,9.5,5639632,33383,67642,43200,24442,9113,65,9178,-237,12.029649,7.6828132,4.3468361,1.6206822,.011559788,1.6322421,54860,10.72413793103448,14.6344827586207,9.5,5639632,33383,67642,43200,24442,9113,65,9178,-237,12.029649,7.6828132,4.3468361,1.6206822,.011559788,1.6322421,54860,10.72413793103448,14.6344827586207,9.5,5639632,33383,67642,43200,24442,9113,65,9178,-237,12.029649,7.6828132,4.3468361,1.6206822,.011559788,1.6322421,54860,10.72413793103448,14.6344827586207,9.5,5639632,33383,67642,43200,24442,9113,65,9178,-237,12.029649,7.6828132,4.3468361,1.6206822,.011559788,1.6322421,54860
4,West North Central,2,Midwest,MO,29,Missouri,2017,19.4,30.7,34.9,40.4,37.2,29.8,5.4,11.6,20.5,33.6,43.8,61.4,,,3.9,10.7,17.4,21.6,17.28260869565217,25.23826086956523,17.20000000000003,6106670,19535,73765,61348,12417,8109,-898,7211,-93,12.098766,10.062159,2.036608,1.3300196,-.14728791,1.1827317,47978,17.28260869565217,25.23826086956523,17.20000000000003,6106670,19535,73765,61348,12417,8109,-898,7211,-93,12.098766,10.062159,2.036608,1.3300196,-.14728791,1.1827317,47978,17.28260869565217,25.23826086956523,17.20000000000003,6106670,19535,73765,61348,12417,8109,-898,7211,-93,12.098766,10.062159,2.036608,1.3300196,-.14728791,1.1827317,47978,17.28260869565217,25.23826086956523,17.20000000000003,6106670,19535,73765,61348,12417,8109,-898,7211,-93,12.098766,10.062159,2.036608,1.3300196,-.14728791,1.1827317,47978,17.28260869565217,25.23826086956523,17.20000000000003,6106670,19535,73765,61348,12417,8109,-898,7211,-93,12.098766,10.062159,2.036608,1.3300196,-.14728791,1.1827317,47978,17.28260869565217,25.23826086956523,17.20000000000003,6106670,19535,73765,61348,12417,8109,-898,7211,-93,12.098766,10.062159,2.036608,1.3300196,-.14728791,1.1827317,47978
4,West North Central,2,Midwest,MO,29,Missouri,2018,20.6,35.1,41.9,41.7,37.8,31.3,,,,,,,,,,,,,17.28260869565217,25.23826086956523,17.20000000000003,6121623,14953,72323,60322,12001,5755,-2697,3058,-106,11.828797,9.8659725,1.9628251,.94125974,-.44110817,.50015157,49266,17.28260869565217,25.23826086956523,17.20000000000003,6121623,14953,72323,60322,12001,5755,-2697,3058,-106,11.828797,9.8659725,1.9628251,.94125974,-.44110817,.50015157,49266,17.28260869565217,25.23826086956523,17.20000000000003,6121623,14953,72323,60322,12001,5755,-2697,3058,-106,11.828797,9.8659725,1.9628251,.94125974,-.44110817,.50015157,49266,17.28260869565217,25.23826086956523,17.20000000000003,6121623,14953,72323,60322,12001,5755,-2697,3058,-106,11.828797,9.8659725,1.9628251,.94125974,-.44110817,.50015157,49266,17.28260869565217,25.23826086956523,17.20000000000003,6121623,14953,72323,60322,12001,5755,-2697,3058,-106,11.828797,9.8659725,1.9628251,.94125974,-.44110817,.50015157,49266,17.28260869565217,25.23826086956523,17.20000000000003,6121623,14953,72323,60322,12001,5755,-2697,3058,-106,11.828797,9.8659725,1.9628251,.94125974,-.44110817,.50015157,49266
4,West North Central,2,Midwest,MO,29,Missouri,2019,22.9,33.9,34.3,46.6,37.6,31.9,9.1,13,16.4,35.3,39.7,56.7,,1.3,5,10,15.9,21.7,17.28260869565217,25.23826086956523,17.20000000000003,6137428,15805,71297,60141,11156,5503,-710,4793,-144,11.631732,9.8116894,1.820043,.89778566,-.11583278,.78195286,50155,17.28260869565217,25.23826086956523,17.20000000000003,6137428,15805,71297,60141,11156,5503,-710,4793,-144,11.631732,9.8116894,1.820043,.89778566,-.11583278,.78195286,50155,17.28260869565217,25.23826086956523,17.20000000000003,6137428,15805,71297,60141,11156,5503,-710,4793,-144,11.631732,9.8116894,1.820043,.89778566,-.11583278,.78195286,50155,17.28260869565217,25.23826086956523,17.20000000000003,6137428,15805,71297,60141,11156,5503,-710,4793,-144,11.631732,9.8116894,1.820043,.89778566,-.11583278,.78195286,50155,17.28260869565217,25.23826086956523,17.20000000000003,6137428,15805,71297,60141,11156,5503,-710,4793,-144,11.631732,9.8116894,1.820043,.89778566,-.11583278,.78195286,50155,17.28260869565217,25.23826086956523,17.20000000000003,6137428,15805,71297,60141,11156,5503,-710,4793,-144,11.631732,9.8116894,1.820043,.89778566,-.11583278,.78195286,50155
4,West North Central,2,Midwest,ND,38,North Dakota,2017,21.5,31.5,38.5,38,38.6,32.1,4.6,12.3,20.6,31.3,43.9,59.9,,,5.5,8.6,15.5,20.1,11.52830188679245,13.93207547169812,10.89999999999999,754942,508,11140,6377,4763,2692,-6981,-4289,34,14.761066,8.4498491,6.3112173,3.5670369,-9.2501802,-5.6831431,55117,11.52830188679245,13.93207547169812,10.89999999999999,754942,508,11140,6377,4763,2692,-6981,-4289,34,14.761066,8.4498491,6.3112173,3.5670369,-9.2501802,-5.6831431,55117,11.52830188679245,13.93207547169812,10.89999999999999,754942,508,11140,6377,4763,2692,-6981,-4289,34,14.761066,8.4498491,6.3112173,3.5670369,-9.2501802,-5.6831431,55117,11.52830188679245,13.93207547169812,10.89999999999999,754942,508,11140,6377,4763,2692,-6981,-4289,34,14.761066,8.4498491,6.3112173,3.5670369,-9.2501802,-5.6831431,55117,11.52830188679245,13.93207547169812,10.89999999999999,754942,508,11140,6377,4763,2692,-6981,-4289,34,14.761066,8.4498491,6.3112173,3.5670369,-9.2501802,-5.6831431,55117,11.52830188679245,13.93207547169812,10.89999999999999,754942,508,11140,6377,4763,2692,-6981,-4289,34,14.761066,8.4498491,6.3112173,3.5670369,-9.2501802,-5.6831431,55117
4,West North Central,2,Midwest,ND,38,North Dakota,2018,21.1,35.7,40.6,41.7,37.3,34.3,,,,,,,,,,,,,11.52830188679245,13.93207547169812,10.89999999999999,758080,3138,10570,6150,4420,1063,-2358,-1295,13,13.972037,8.129426,5.8426118,1.4051349,-3.1169407,-1.7118059,57053,11.52830188679245,13.93207547169812,10.89999999999999,758080,3138,10570,6150,4420,1063,-2358,-1295,13,13.972037,8.129426,5.8426118,1.4051349,-3.1169407,-1.7118059,57053,11.52830188679245,13.93207547169812,10.89999999999999,758080,3138,10570,6150,4420,1063,-2358,-1295,13,13.972037,8.129426,5.8426118,1.4051349,-3.1169407,-1.7118059,57053,11.52830188679245,13.93207547169812,10.89999999999999,758080,3138,10570,6150,4420,1063,-2358,-1295,13,13.972037,8.129426,5.8426118,1.4051349,-3.1169407,-1.7118059,57053,11.52830188679245,13.93207547169812,10.89999999999999,758080,3138,10570,6150,4420,1063,-2358,-1295,13,13.972037,8.129426,5.8426118,1.4051349,-3.1169407,-1.7118059,57053,11.52830188679245,13.93207547169812,10.89999999999999,758080,3138,10570,6150,4420,1063,-2358,-1295,13,13.972037,8.129426,5.8426118,1.4051349,-3.1169407,-1.7118059,57053
4,West North Central,2,Midwest,ND,38,North Dakota,2019,16.7,32.9,46.5,42.1,37.4,33.4,6.5,14.8,17.4,30.6,39.7,61.4,,,2.4,9.9,15.3,20.3,11.52830188679245,13.93207547169812,10.89999999999999,762062,3982,10536,6250,4286,951,-1267,-316,12,13.861863,8.2229156,5.638947,1.2511989,-1.6669495,-.41575062,58604,11.52830188679245,13.93207547169812,10.89999999999999,762062,3982,10536,6250,4286,951,-1267,-316,12,13.861863,8.2229156,5.638947,1.2511989,-1.6669495,-.41575062,58604,11.52830188679245,13.93207547169812,10.89999999999999,762062,3982,10536,6250,4286,951,-1267,-316,12,13.861863,8.2229156,5.638947,1.2511989,-1.6669495,-.41575062,58604,11.52830188679245,13.93207547169812,10.89999999999999,762062,3982,10536,6250,4286,951,-1267,-316,12,13.861863,8.2229156,5.638947,1.2511989,-1.6669495,-.41575062,58604,11.52830188679245,13.93207547169812,10.89999999999999,762062,3982,10536,6250,4286,951,-1267,-316,12,13.861863,8.2229156,5.638947,1.2511989,-1.6669495,-.41575062,58604,11.52830188679245,13.93207547169812,10.89999999999999,762062,3982,10536,6250,4286,951,-1267,-316,12,13.861863,8.2229156,5.638947,1.2511989,-1.6669495,-.41575062,58604
4,West North Central,2,Midwest,NE,31,Nebraska,2017,18,30.6,36,39.6,38.7,31.8,6.3,10.9,18,33.7,44,59.8,,2.9,5.4,11.3,15.3,21,11.7236559139785,16.41290322580645,14.40000000000001,1915947,10331,26226,16881,9345,4642,-3599,1043,-57,13.725274,8.8346052,4.8906689,2.4293725,-1.8835225,.54584998,53370,11.7236559139785,16.41290322580645,14.40000000000001,1915947,10331,26226,16881,9345,4642,-3599,1043,-57,13.725274,8.8346052,4.8906689,2.4293725,-1.8835225,.54584998,53370,11.7236559139785,16.41290322580645,14.40000000000001,1915947,10331,26226,16881,9345,4642,-3599,1043,-57,13.725274,8.8346052,4.8906689,2.4293725,-1.8835225,.54584998,53370,11.7236559139785,16.41290322580645,14.40000000000001,1915947,10331,26226,16881,9345,4642,-3599,1043,-57,13.725274,8.8346052,4.8906689,2.4293725,-1.8835225,.54584998,53370,11.7236559139785,16.41290322580645,14.40000000000001,1915947,10331,26226,16881,9345,4642,-3599,1043,-57,13.725274,8.8346052,4.8906689,2.4293725,-1.8835225,.54584998,53370,11.7236559139785,16.41290322580645,14.40000000000001,1915947,10331,26226,16881,9345,4642,-3599,1043,-57,13.725274,8.8346052,4.8906689,2.4293725,-1.8835225,.54584998,53370
